#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
audit.log,267,release,133 ± 13,115,147,-3,44484,300,0.263
audit.log,268,release,133 ± 15,120,161,0,44204,-280,0.266
audit.log,269,release,140 ± 11,127,155,7,44236,32,0.263
audit.log,270,release,131 ± 12,116,143,-9,44448,212,0.261
audit.log,271,release,125 ± 6,114,131,-6,44412,-36,0.266
audit.log,272,release,128 ± 12,108,143,3,44860,448,0.265
audit.log,273,release,128 ± 13,116,143,0,44624,-236,0.267
audit.log,274,release,136 ± 5,127,141,8,44596,-28,0.271
audit.log,275,release,127 ± 8,115,136,-9,45032,436,0.267
audit.log,276,release,130 ± 13,115,148,3,44728,-304,0.272
audit.log,277,release,132 ± 7,126,143,2,45412,684,0.273
audit.log,278,release,140 ± 6,135,150,8,45052,-360,0.277
audit.log,279,release,135 ± 6,128,143,-5,45320,268,0.277
audit.log,280,release,137 ± 13,127,160,2,45692,372,0.276
audit.log,281,release,137 ± 9,126,148,0,46008,316,0.279
audit.log,282,release,138 ± 4,132,142,1,45764,-244,0.282
audit.log,283,release,146 ± 10,135,161,8,45972,208,0.284
audit.log,284,release,132 ± 5,123,136,-14,46108,136,0.281
audit.log,285,release,130 ± 4,123,134,-2,45808,-300,0.283
audit.log,286,release,140 ± 8,131,152,10,45940,132,0.285
audit.log,287,release,140 ± 7,131,151,0,46256,316,0.283
audit.log,288,release,140 ± 11,124,151,0,46492,236,0.286
audit.log,289,release,132 ± 5,126,140,-8,46392,-100,0.287
audit.log,290,release,137 ± 5,128,144,5,46528,136,0.287
audit.log,291,release,147 ± 7,139,155,10,46680,152,0.287
audit.log,292,release,144 ± 15,120,159,-3,46992,312,0.290
audit.log,293,release,136 ± 5,128,142,-8,47364,372,0.292
audit.log,294,release,140 ± 2,135,143,4,46952,-412,0.289
audit.log,295,release,134 ± 8,128,148,-6,46972,20,0.298
audit.log,296,release,144 ± 14,127,160,10,47360,388,0.292
audit.log,297,release,141 ± 9,127,148,-3,47064,-296,0.297
audit.log,298,release,139 ± 10,128,156,-2,47788,724,0.299
audit.log,299,release,138 ± 11,127,156,-1,47544,-244,0.295
audit.log,300,release,141 ± 7,135,152,3,47660,116,0.297
