#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log.lz4,102,release,1792 ± 30,1757,1839,9,816100,1360,4.364
gen-1000-3-foobar.log.lz4,103,release,1813 ± 8,1803,1824,21,824488,8388,4.398
gen-1000-3-foobar.log.lz4,104,release,1851 ± 5,1846,1860,38,833252,8764,4.442
gen-1000-3-foobar.log.lz4,105,release,1857 ± 22,1817,1874,6,848116,14864,4.495
gen-1000-3-foobar.log.lz4,106,release,1878 ± 11,1863,1890,21,849460,1344,4.524
gen-1000-3-foobar.log.lz4,107,release,1923 ± 32,1898,1975,45,854584,5124,4.594
gen-1000-3-foobar.log.lz4,108,release,1943 ± 9,1929,1956,20,866468,11884,4.632
gen-1000-3-foobar.log.lz4,109,release,1933 ± 14,1914,1950,-10,896192,29724,4.686
gen-1000-3-foobar.log.lz4,110,release,1978 ± 3,1973,1981,45,883284,-12908,4.714
gen-1000-3-foobar.log.lz4,111,release,2022 ± 19,1991,2040,44,891800,8516,4.793
gen-1000-3-foobar.log.lz4,112,release,2013 ± 23,1980,2043,-9,900216,8416,4.860
gen-1000-3-foobar.log.lz4,113,release,2053 ± 11,2037,2067,40,922340,22124,4.892
gen-1000-3-foobar.log.lz4,114,release,2080 ± 6,2072,2091,27,920592,-1748,4.922
gen-1000-3-foobar.log.lz4,115,release,2086 ± 21,2055,2108,6,932576,11984,4.980
gen-1000-3-foobar.log.lz4,116,release,2118 ± 7,2113,2130,32,930228,-2348,5.051
gen-1000-3-foobar.log.lz4,117,release,2153 ± 16,2138,2174,35,945772,15544,5.065
gen-1000-3-foobar.log.lz4,118,release,2158 ± 18,2136,2183,5,954048,8276,5.132
gen-1000-3-foobar.log.lz4,119,release,2193 ± 13,2170,2206,35,955244,1196,5.215
gen-1000-3-foobar.log.lz4,120,release,2226 ± 7,2213,2232,33,970724,15480,5.247
gen-1000-3-foobar.log.lz4,121,release,2228 ± 17,2210,2244,2,975572,4848,5.309
gen-1000-3-foobar.log.lz4,122,release,2265 ± 10,2250,2278,37,980488,4916,5.335
