#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log.gz,147,release,2742 ± 21,2718,2777,65,126736,968,5.518
gen-1000-3-foobar.log.gz,148,release,2733 ± 25,2702,2768,-9,127448,712,5.557
gen-1000-3-foobar.log.gz,149,release,2779 ± 22,2752,2808,46,128252,804,5.592
gen-1000-3-foobar.log.gz,150,release,2805 ± 8,2795,2815,26,129204,952,5.635
gen-1000-3-foobar.log.gz,151,release,2823 ± 15,2805,2841,18,130084,880,5.698
gen-1000-3-foobar.log.gz,152,release,2851 ± 16,2834,2872,28,130384,300,5.731
gen-1000-3-foobar.log.gz,153,release,2837 ± 26,2795,2864,-14,131516,1132,5.778
gen-1000-3-foobar.log.gz,154,release,2913 ± 13,2900,2935,76,131876,360,5.829
gen-1000-3-foobar.log.gz,155,release,2909 ± 11,2898,2928,-4,133000,1124,5.866
gen-1000-3-foobar.log.gz,156,release,2933 ± 30,2891,2963,24,133708,708,5.903
gen-1000-3-foobar.log.gz,157,release,2950 ± 29,2923,2995,17,134348,640,5.965
gen-1000-3-foobar.log.gz,158,release,2988 ± 30,2952,3024,38,135264,916,5.990
gen-1000-3-foobar.log.gz,159,release,3015 ± 36,2954,3044,27,136092,828,6.082
gen-1000-3-foobar.log.gz,160,release,3022 ± 5,3014,3028,7,136960,868,6.081
gen-1000-3-foobar.log.gz,161,release,3046 ± 44,2979,3087,24,137484,524,6.147
gen-1000-3-foobar.log.gz,162,release,3074 ± 25,3041,3101,28,138452,968,6.198
gen-1000-3-foobar.log.gz,163,release,3127 ± 23,3104,3158,53,139192,740,6.234
gen-1000-3-foobar.log.gz,164,release,3112 ± 33,3058,3149,-15,140196,1004,6.258
gen-1000-3-foobar.log.gz,165,release,3131 ± 24,3106,3160,19,140792,596,6.307
gen-1000-3-foobar.log.gz,166,release,3176 ± 42,3106,3223,45,141448,656,6.360
gen-1000-3-foobar.log.gz,167,release,3178 ± 37,3115,3213,2,142204,756,6.415
gen-1000-3-foobar.log.gz,168,release,3231 ± 11,3217,3244,53,143032,828,6.453
gen-1000-3-foobar.log.gz,169,release,3230 ± 23,3202,3257,-1,144028,996,6.503
gen-1000-3-foobar.log.gz,170,release,3268 ± 34,3221,3299,38,144532,504,6.551
gen-1000-3-foobar.log.gz,171,release,3278 ± 27,3248,3313,10,145164,632,6.593
gen-1000-3-foobar.log.gz,172,release,3313 ± 33,3262,3349,35,146140,976,6.639
gen-1000-3-foobar.log.gz,173,release,3326 ± 30,3292,3370,13,146992,852,6.680
gen-1000-3-foobar.log.gz,174,release,3375 ± 37,3314,3409,49,147904,912,6.747
gen-1000-3-foobar.log.gz,175,release,3391 ± 15,3373,3408,16,148560,656,6.798
gen-1000-3-foobar.log.gz,176,release,3414 ± 20,3394,3445,23,149172,612,6.841
gen-1000-3-foobar.log.gz,177,release,3451 ± 10,3435,3465,37,149844,672,6.867
gen-1000-3-foobar.log.gz,178,release,3453 ± 13,3437,3470,2,150820,976,6.929
gen-1000-3-foobar.log.gz,179,release,3501 ± 15,3491,3529,48,151536,716,6.950
gen-1000-3-foobar.log.gz,180,release,3511 ± 44,3456,3558,10,152492,956,7.022
gen-1000-3-foobar.log.gz,181,release,3557 ± 21,3526,3578,46,153324,832,7.064
gen-1000-3-foobar.log.gz,182,release,3579 ± 24,3544,3600,22,153996,672,7.132
gen-1000-3-foobar.log.gz,183,release,3612 ± 33,3560,3647,33,154456,460,7.151
gen-1000-3-foobar.log.gz,184,release,3594 ± 34,3550,3627,-18,155296,840,7.177
gen-1000-3-foobar.log.gz,185,release,3648 ± 30,3607,3686,54,156268,972,7.268
gen-1000-3-foobar.log.gz,186,release,3693 ± 27,3669,3734,45,156880,612,7.314
gen-1000-3-foobar.log.gz,187,release,3737 ± 163,3600,4019,44,157792,912,7.400
gen-1000-3-foobar.log.gz,188,release,3743 ± 34,3699,3790,6,158380,588,7.390
gen-1000-3-foobar.log.gz,189,release,3746 ± 35,3703,3781,3,159284,904,7.462
gen-1000-3-foobar.log.gz,190,release,3785 ± 35,3726,3811,39,160080,796,7.500
gen-1000-3-foobar.log.gz,191,release,3812 ± 72,3760,3938,27,160804,724,7.581
gen-1000-3-foobar.log.gz,192,release,3868 ± 118,3765,4071,56,161764,960,7.728
gen-1000-3-foobar.log.gz,193,release,3856 ± 19,3829,3884,-12,162192,428,7.605
gen-1000-3-foobar.log.gz,194,release,3873 ± 65,3796,3971,17,163404,1212,7.708
gen-1000-3-foobar.log.gz,195,release,3897 ± 31,3858,3941,24,163872,468,7.748
gen-1000-3-foobar.log.gz,196,release,3917 ± 32,3883,3952,20,165116,1244,7.782
gen-1000-3-foobar.log.gz,197,release,3959 ± 50,3896,4030,42,165436,320,7.871
gen-1000-3-foobar.log.gz,198,release,4003 ± 37,3958,4039,44,166316,880,7.875
gen-1000-3-foobar.log.gz,199,release,4012 ± 32,3958,4040,9,166956,640,7.942
gen-1000-3-foobar.log.gz,200,release,4096 ± 18,4075,4123,84,167860,904,8.012
gen-1000-3-foobar.log.gz,201,release,4015 ± 77,3894,4089,-81,168616,756,8.048
gen-1000-3-foobar.log.gz,202,release,4125 ± 31,4087,4161,110,169600,984,8.064
gen-1000-3-foobar.log.gz,203,release,4113 ± 54,4047,4163,-12,170156,556,8.133
gen-1000-3-foobar.log.gz,204,release,4101 ± 47,4028,4150,-12,170876,720,8.157
gen-1000-3-foobar.log.gz,205,release,4186 ± 33,4137,4220,85,171616,740,8.216
gen-1000-3-foobar.log.gz,206,release,4181 ± 45,4107,4229,-5,172372,756,8.271
gen-1000-3-foobar.log.gz,207,release,4246 ± 32,4198,4288,65,173616,1244,8.341
gen-1000-3-foobar.log.gz,208,release,4277 ± 22,4255,4312,31,174252,636,8.380
gen-1000-3-foobar.log.gz,209,release,4286 ± 26,4265,4321,9,175036,784,8.461
gen-1000-3-foobar.log.gz,210,release,4337 ± 58,4253,4407,51,175560,524,8.509
gen-1000-3-foobar.log.gz,211,release,4373 ± 33,4341,4410,36,176432,872,8.548
gen-1000-3-foobar.log.gz,212,release,4355 ± 30,4325,4390,-18,177060,628,8.592
gen-1000-3-foobar.log.gz,213,release,4379 ± 59,4315,4451,24,177840,780,8.628
gen-1000-3-foobar.log.gz,214,release,4431 ± 31,4393,4469,52,178756,916,8.647
gen-1000-3-foobar.log.gz,215,release,4436 ± 46,4380,4490,5,179544,788,8.729
gen-1000-3-foobar.log.gz,216,release,4456 ± 44,4414,4528,20,180548,1004,8.765
gen-1000-3-foobar.log.gz,217,release,4520 ± 31,4476,4553,64,181160,612,8.834
gen-1000-3-foobar.log.gz,218,release,4525 ± 54,4463,4583,5,182012,852,8.882
gen-1000-3-foobar.log.gz,219,release,4562 ± 47,4479,4595,37,182580,568,8.948
gen-1000-3-foobar.log.gz,220,release,4588 ± 34,4535,4628,26,183568,988,8.977
gen-1000-3-foobar.log.gz,221,release,4639 ± 26,4603,4668,51,184152,584,9.045
gen-1000-3-foobar.log.gz,222,release,4693 ± 43,4636,4743,54,185020,868,9.092
gen-1000-3-foobar.log.gz,223,release,4613 ± 99,4475,4729,-80,185800,780,9.174
gen-1000-3-foobar.log.gz,224,release,4728 ± 55,4698,4827,115,186660,860,9.165
gen-1000-3-foobar.log.gz,225,release,4743 ± 29,4716,4789,15,187996,1336,9.249
gen-1000-3-foobar.log.gz,226,release,4737 ± 48,4652,4775,-6,188076,80,9.284
gen-1000-3-foobar.log.gz,227,release,4782 ± 38,4723,4825,45,188968,892,9.344
