#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.UTF-16BE.log,85,release,1823 ± 24,1787,1852,25,62208,604,3.446
gen-1000-3-foobar.UTF-16BE.log,86,release,1826 ± 12,1815,1846,3,62984,776,3.494
gen-1000-3-foobar.UTF-16BE.log,87,release,1872 ± 9,1858,1881,46,63528,544,3.542
gen-1000-3-foobar.UTF-16BE.log,88,release,1914 ± 6,1908,1925,42,63964,436,3.586
gen-1000-3-foobar.UTF-16BE.log,89,release,1912 ± 9,1898,1923,-2,64956,992,3.647
gen-1000-3-foobar.UTF-16BE.log,90,release,1948 ± 16,1930,1969,36,65316,360,3.680
gen-1000-3-foobar.UTF-16BE.log,91,release,1984 ± 7,1975,1993,36,65740,424,3.735
gen-1000-3-foobar.UTF-16BE.log,92,release,1987 ± 24,1957,2016,3,66520,780,3.783
gen-1000-3-foobar.UTF-16BE.log,93,release,2021 ± 13,2003,2039,34,67264,744,3.814
gen-1000-3-foobar.UTF-16BE.log,94,release,2060 ± 10,2050,2076,39,67640,376,3.864
gen-1000-3-foobar.UTF-16BE.log,95,release,2064 ± 18,2039,2081,4,68268,628,3.916
gen-1000-3-foobar.UTF-16BE.log,96,release,2097 ± 13,2086,2119,33,68988,720,3.961
gen-1000-3-foobar.UTF-16BE.log,97,release,2144 ± 6,2134,2153,47,69572,584,4.013
gen-1000-3-foobar.UTF-16BE.log,98,release,2158 ± 29,2108,2179,14,70116,544,4.056
gen-1000-3-foobar.UTF-16BE.log,99,release,2182 ± 19,2154,2201,24,70500,384,4.110
gen-1000-3-foobar.UTF-16BE.log,100,release,2218 ± 4,2212,2223,36,71292,792,4.146
gen-1000-3-foobar.UTF-16BE.log,101,release,2244 ± 27,2202,2273,26,71728,436,4.213
gen-1000-3-foobar.UTF-16BE.log,102,release,2273 ± 24,2252,2313,29,72792,1064,4.252
gen-1000-3-foobar.UTF-16BE.log,103,release,2316 ± 12,2306,2337,43,73312,520,4.314
gen-1000-3-foobar.UTF-16BE.log,104,release,2307 ± 29,2275,2350,-9,73804,492,4.357
gen-1000-3-foobar.UTF-16BE.log,105,release,2353 ± 8,2341,2363,46,74192,388,4.387
gen-1000-3-foobar.UTF-16BE.log,106,release,2401 ± 21,2387,2440,48,75008,816,4.452
gen-1000-3-foobar.UTF-16BE.log,107,release,2390 ± 16,2368,2409,-11,75604,596,4.498
gen-1000-3-foobar.UTF-16BE.log,108,release,2447 ± 10,2437,2463,57,76104,500,4.551
gen-1000-3-foobar.UTF-16BE.log,109,release,2469 ± 27,2421,2487,22,77076,972,4.607
gen-1000-3-foobar.UTF-16BE.log,110,release,2486 ± 10,2473,2498,17,77304,228,4.638
gen-1000-3-foobar.UTF-16BE.log,111,release,2534 ± 8,2519,2539,48,78248,944,4.694
gen-1000-3-foobar.UTF-16BE.log,112,release,2544 ± 25,2515,2577,10,78636,388,4.767
gen-1000-3-foobar.UTF-16BE.log,113,release,2588 ± 12,2570,2606,44,79288,652,4.798
gen-1000-3-foobar.UTF-16BE.log,114,release,2611 ± 29,2561,2631,23,79724,436,4.853
gen-1000-3-foobar.UTF-16BE.log,115,release,2634 ± 17,2604,2650,23,80668,944,4.913
gen-1000-3-foobar.UTF-16BE.log,116,release,2680 ± 9,2670,2695,46,80912,244,4.934
gen-1000-3-foobar.UTF-16BE.log,117,release,2683 ± 15,2661,2698,3,81516,604,5.012
gen-1000-3-foobar.UTF-16BE.log,118,release,2737 ± 24,2712,2779,54,81988,472,5.036
gen-1000-3-foobar.UTF-16BE.log,119,release,2798 ± 63,2721,2867,61,82904,916,5.242
gen-1000-3-foobar.UTF-16BE.log,120,release,2776 ± 6,2764,2781,-22,83676,772,5.131
gen-1000-3-foobar.UTF-16BE.log,121,release,2813 ± 27,2767,2842,37,84144,468,5.180
gen-1000-3-foobar.UTF-16BE.log,122,release,2830 ± 14,2808,2849,17,84596,452,5.247
gen-1000-3-foobar.UTF-16BE.log,123,release,2894 ± 14,2877,2915,64,85256,660,5.309
gen-1000-3-foobar.UTF-16BE.log,124,release,2882 ± 15,2863,2906,-12,85952,696,5.365
gen-1000-3-foobar.UTF-16BE.log,125,release,2941 ± 11,2932,2955,59,86428,476,5.404
gen-1000-3-foobar.UTF-16BE.log,126,release,2983 ± 13,2965,2999,42,87236,808,5.500
gen-1000-3-foobar.UTF-16BE.log,127,release,3024 ± 12,3010,3044,41,87496,260,5.504
gen-1000-3-foobar.UTF-16BE.log,128,release,3027 ± 29,3001,3070,3,88364,868,5.566
gen-1000-3-foobar.UTF-16BE.log,129,release,3067 ± 6,3060,3074,40,88728,364,5.587
gen-1000-3-foobar.UTF-16BE.log,130,release,3084 ± 27,3036,3108,17,89756,1028,5.655
