#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log,138,release,2583 ± 84,2507,2723,-27,101984,888,5.405
gen-1000-3-foobar.log,139,release,2524 ± 14,2504,2541,-59,102548,564,5.208
gen-1000-3-foobar.log,140,release,2572 ± 20,2536,2587,48,103300,752,5.287
gen-1000-3-foobar.log,141,release,2553 ± 26,2527,2597,-19,103828,528,5.339
gen-1000-3-foobar.log,142,release,2605 ± 17,2579,2624,52,104668,840,5.339
gen-1000-3-foobar.log,143,release,2725 ± 43,2679,2792,120,105236,568,5.718
gen-1000-3-foobar.log,144,release,2700 ± 48,2651,2753,-25,105880,644,5.619
gen-1000-3-foobar.log,145,release,2712 ± 64,2648,2813,12,106448,568,5.624
gen-1000-3-foobar.log,146,release,3008 ± 145,2799,3120,296,107072,624,6.324
gen-1000-3-foobar.log,147,release,3115 ± 109,3005,3279,107,108020,948,6.517
gen-1000-3-foobar.log,148,release,2836 ± 118,2688,3002,-279,108648,628,6.078
gen-1000-3-foobar.log,149,release,2823 ± 13,2807,2841,-13,109068,420,5.812
gen-1000-3-foobar.log,150,release,2818 ± 18,2801,2846,-5,109788,720,5.936
gen-1000-3-foobar.log,151,release,2852 ± 32,2805,2877,34,110504,716,5.855
gen-1000-3-foobar.log,152,release,2931 ± 70,2879,3046,79,111112,608,6.130
gen-1000-3-foobar.log,153,release,2941 ± 58,2870,3016,10,111664,552,6.126
gen-1000-3-foobar.log,154,release,3103 ± 170,2917,3314,162,112752,1088,6.589
gen-1000-3-foobar.log,155,release,3059 ± 174,2906,3279,-44,112856,104,6.385
gen-1000-3-foobar.log,156,release,3049 ± 80,2972,3178,-10,113724,868,6.396
gen-1000-3-foobar.log,157,release,3134 ± 156,2972,3384,85,114224,500,6.675
gen-1000-3-foobar.log,158,release,3092 ± 65,2981,3151,-42,115216,992,6.432
gen-1000-3-foobar.log,159,release,3081 ± 65,3010,3164,-11,115504,288,6.420
gen-1000-3-foobar.log,160,release,3233 ± 27,3190,3259,152,116192,688,6.648
gen-1000-3-foobar.log,161,release,3229 ± 37,3173,3271,-4,116964,772,6.634
gen-1000-3-foobar.log,162,release,3483 ± 50,3424,3537,254,117508,544,7.327
gen-1000-3-foobar.log,163,release,3454 ± 107,3355,3617,-29,118284,776,7.232
gen-1000-3-foobar.log,164,release,3446 ± 99,3323,3564,-8,119160,876,7.166
gen-1000-3-foobar.log,165,release,3398 ± 14,3382,3420,-48,119792,632,6.965
gen-1000-3-foobar.log,166,release,3388 ± 38,3363,3454,-10,120368,576,6.978
gen-1000-3-foobar.log,167,release,3442 ± 44,3381,3485,54,120788,420,7.038
gen-1000-3-foobar.log,168,release,3577 ± 159,3372,3774,135,121596,808,7.374
gen-1000-3-foobar.log,169,release,3503 ± 61,3402,3562,-74,122076,480,7.135
gen-1000-3-foobar.log,170,release,3647 ± 133,3474,3808,144,122928,852,7.627
gen-1000-3-foobar.log,171,release,3564 ± 82,3503,3702,-83,123396,468,7.256
gen-1000-3-foobar.log,172,release,3617 ± 119,3517,3821,53,124216,820,7.403
gen-1000-3-foobar.log,173,release,3567 ± 26,3539,3601,-50,124928,712,7.271
gen-1000-3-foobar.log,174,release,3631 ± 42,3595,3694,64,125720,792,7.397
gen-1000-3-foobar.log,175,release,3688 ± 27,3660,3727,57,125916,196,7.576
gen-1000-3-foobar.log,176,release,3870 ± 102,3733,3969,182,126660,744,8.061
gen-1000-3-foobar.log,177,release,3477 ± 48,3416,3543,-393,127424,764,7.191
gen-1000-3-foobar.log,178,release,3653 ± 173,3553,3960,176,127996,572,7.549
gen-1000-3-foobar.log,179,release,3625 ± 194,3471,3920,-28,128876,880,7.493
gen-1000-3-foobar.log,180,release,3563 ± 26,3527,3588,-62,129316,440,7.325
gen-1000-3-foobar.log,181,release,3812 ± 144,3653,4043,249,130012,696,7.974
gen-1000-3-foobar.log,182,release,3846 ± 49,3775,3894,34,130560,548,7.842
gen-1000-3-foobar.log,183,release,3975 ± 73,3898,4055,129,131552,992,8.195
gen-1000-3-foobar.log,184,release,3961 ± 49,3885,4004,-14,132240,688,8.187
gen-1000-3-foobar.log,185,release,4067 ± 63,3981,4132,106,132496,256,8.446
gen-1000-3-foobar.log,186,release,3970 ± 81,3907,4109,-97,133452,956,8.002
gen-1000-3-foobar.log,187,release,3995 ± 85,3866,4098,25,133728,276,8.177
gen-1000-3-foobar.log,188,release,4197 ± 189,4011,4485,202,134508,780,8.663
gen-1000-3-foobar.log,189,release,4126 ± 175,4024,4432,-71,135196,688,8.521
gen-1000-3-foobar.log,190,release,4017 ± 31,3998,4073,-109,135764,568,8.142
gen-1000-3-foobar.log,191,release,4106 ± 55,4027,4166,89,136364,600,8.274
gen-1000-3-foobar.log,192,release,4059 ± 51,3980,4124,-47,137240,876,8.247
gen-1000-3-foobar.log,193,release,4094 ± 36,4032,4128,35,137680,440,8.275
gen-1000-3-foobar.log,194,release,4126 ± 20,4106,4156,32,138364,684,8.307
gen-1000-3-foobar.log,195,release,4271 ± 47,4226,4350,145,139176,812,8.711
gen-1000-3-foobar.log,196,release,4374 ± 309,4189,4923,103,139736,560,8.961
gen-1000-3-foobar.log,197,release,4676 ± 117,4484,4779,302,140332,596,9.870
gen-1000-3-foobar.log,198,release,4299 ± 45,4244,4347,-377,141184,852,8.979
gen-1000-3-foobar.log,199,release,4321 ± 126,4165,4510,22,141576,392,8.812
gen-1000-3-foobar.log,200,release,4317 ± 60,4232,4384,-4,142536,960,8.745
gen-1000-3-foobar.log,201,release,4391 ± 110,4290,4558,74,142992,456,8.936
gen-1000-3-foobar.log,202,release,4482 ± 218,4330,4855,91,143948,956,9.195
gen-1000-3-foobar.log,203,release,4459 ± 65,4399,4561,-23,144548,600,9.094
gen-1000-3-foobar.log,204,release,4397 ± 54,4324,4465,-62,145356,808,8.795
gen-1000-3-foobar.log,205,release,4427 ± 42,4380,4494,30,145588,232,8.871
gen-1000-3-foobar.log,206,release,4677 ± 270,4476,5094,250,146376,788,9.441
gen-1000-3-foobar.log,207,release,4667 ± 137,4468,4819,-10,147024,648,9.504
gen-1000-3-foobar.log,208,release,4626 ± 37,4585,4677,-41,147496,472,9.382
gen-1000-3-foobar.log,209,release,4594 ± 39,4550,4657,-32,148404,908,9.175
gen-1000-3-foobar.log,210,release,4679 ± 69,4598,4754,85,149132,728,9.288
gen-1000-3-foobar.log,211,release,4622 ± 52,4537,4673,-57,149356,224,9.327
gen-1000-3-foobar.log,212,release,4765 ± 108,4670,4941,143,150072,716,9.672
gen-1000-3-foobar.log,213,release,4799 ± 173,4616,5057,34,150864,792,9.755
gen-1000-3-foobar.log,214,release,4921 ± 198,4685,5195,122,151788,924,9.939
gen-1000-3-foobar.log,215,release,4886 ± 72,4814,5005,-35,152492,704,9.923
gen-1000-3-foobar.log,216,release,4891 ± 147,4714,5119,5,153008,516,9.920
gen-1000-3-foobar.log,217,release,4759 ± 269,4517,5166,-132,153444,436,9.735
gen-1000-3-foobar.log,218,release,4756 ± 248,4575,5183,-3,153988,544,9.373
gen-1000-3-foobar.log,219,release,4567 ± 37,4504,4599,-189,154972,984,9.092
gen-1000-3-foobar.log,220,release,4664 ± 54,4595,4732,97,155576,604,9.356
gen-1000-3-foobar.log,221,release,4759 ± 126,4663,4971,95,155916,340,9.542
gen-1000-3-foobar.log,222,release,4716 ± 38,4668,4747,-43,156896,980,9.321
gen-1000-3-foobar.log,223,release,4769 ± 67,4692,4871,53,157652,756,9.553
gen-1000-3-foobar.log,224,release,4811 ± 134,4703,4998,42,157952,300,9.686
gen-1000-3-foobar.log,225,release,4766 ± 32,4742,4822,-45,158916,964,9.454
gen-1000-3-foobar.log,226,release,4868 ± 27,4837,4900,102,159296,380,9.692
gen-1000-3-foobar.log,227,release,4976 ± 112,4838,5143,108,159892,596,10.074
gen-1000-3-foobar.log,228,release,4997 ± 92,4866,5112,21,160944,1052,10.114
gen-1000-3-foobar.log,229,release,5200 ± 47,5139,5262,203,161432,488,10.622
gen-1000-3-foobar.log,230,release,5349 ± 97,5180,5424,149,162024,592,10.791
gen-1000-3-foobar.log,231,release,5312 ± 58,5260,5410,-37,163028,1004,10.513
gen-1000-3-foobar.log,232,release,5297 ± 76,5235,5417,-15,163400,372,10.595
gen-1000-3-foobar.log,233,release,5321 ± 151,5197,5580,24,163908,508,10.897
gen-1000-3-foobar.log,234,release,5482 ± 115,5402,5684,161,164824,916,11.350
gen-1000-3-foobar.log,235,release,5432 ± 75,5335,5544,-50,165452,628,11.216
gen-1000-3-foobar.log,236,release,5490 ± 98,5327,5587,58,165816,364,11.237
gen-1000-3-foobar.log,237,release,5427 ± 91,5339,5557,-63,166636,820,11.140
gen-1000-3-foobar.log,238,release,5224 ± 37,5178,5266,-203,167216,580,10.487
gen-1000-3-foobar.log,239,release,5277 ± 68,5170,5338,53,168040,824,10.570
gen-1000-3-foobar.log,240,release,5370 ± 36,5314,5409,93,168680,640,10.913
gen-1000-3-foobar.log,241,release,5304 ± 73,5207,5386,-66,169384,704,10.602
gen-1000-3-foobar.log,242,release,5345 ± 45,5290,5385,41,169844,460,10.728
gen-1000-3-foobar.log,243,release,5393 ± 39,5351,5458,48,170956,1112,10.796
gen-1000-3-foobar.log,244,release,5392 ± 37,5362,5449,-1,171124,168,10.823
gen-1000-3-foobar.log,245,release,5505 ± 87,5368,5589,113,171964,840,11.078
gen-1000-3-foobar.log,246,release,5532 ± 52,5469,5588,27,172700,736,11.181
gen-1000-3-foobar.log,247,release,5638 ± 129,5427,5777,106,173424,724,11.422
gen-1000-3-foobar.log,248,release,5769 ± 164,5602,5963,131,173732,308,11.866
gen-1000-3-foobar.log,249,release,5689 ± 58,5589,5736,-80,174316,584,11.465
gen-1000-3-foobar.log,250,release,5761 ± 134,5665,5996,72,175408,1092,11.668
gen-1000-3-foobar.log,251,release,5806 ± 182,5509,5953,45,175772,364,11.766
gen-1000-3-foobar.log,252,release,5917 ± 230,5698,6219,111,176492,720,12.104
gen-1000-3-foobar.log,253,release,5673 ± 104,5545,5755,-244,177048,556,11.164
gen-1000-3-foobar.log,254,release,5941 ± 163,5742,6183,268,177856,808,11.922
gen-1000-3-foobar.log,255,release,5871 ± 84,5738,5968,-70,178484,628,11.842
gen-1000-3-foobar.log,256,release,5922 ± 64,5858,6023,51,179112,628,11.876
gen-1000-3-foobar.log,257,release,5881 ± 43,5844,5946,-41,179696,584,11.662
gen-1000-3-foobar.log,258,release,6026 ± 86,5933,6130,145,180312,616,12.102
gen-1000-3-foobar.log,259,release,6030 ± 176,5879,6334,4,181204,892,12.041
gen-1000-3-foobar.log,260,release,6029 ± 115,5910,6196,-1,181516,312,12.056
gen-1000-3-foobar.log,261,release,6116 ± 260,5954,6579,87,182560,1044,12.191
gen-1000-3-foobar.log,262,release,6201 ± 66,6110,6281,85,182960,400,12.623
gen-1000-3-foobar.log,263,release,6056 ± 37,6003,6097,-145,183600,640,12.096
gen-1000-3-foobar.log,264,release,6184 ± 80,6071,6263,128,184460,860,12.382
gen-1000-3-foobar.log,265,release,6207 ± 40,6154,6251,23,184976,516,12.519
gen-1000-3-foobar.log,266,release,6274 ± 137,6165,6502,67,185556,580,12.619
gen-1000-3-foobar.log,267,release,6340 ± 142,6128,6514,66,186192,636,12.844
gen-1000-3-foobar.log,268,release,6244 ± 57,6191,6340,-96,186772,580,12.553
gen-1000-3-foobar.log,269,release,6293 ± 35,6254,6340,49,187572,800,12.640
gen-1000-3-foobar.log,270,release,6471 ± 103,6343,6592,178,188156,584,13.032
gen-1000-3-foobar.log,271,release,6378 ± 41,6324,6417,-93,188632,476,12.844
gen-1000-3-foobar.log,272,release,6519 ± 75,6442,6636,141,189552,920,13.091
gen-1000-3-foobar.log,273,release,6526 ± 83,6430,6626,7,190368,816,13.103
gen-1000-3-foobar.log,274,release,6549 ± 64,6468,6643,23,190724,356,13.211
gen-1000-3-foobar.log,275,release,6561 ± 78,6466,6659,12,191548,824,13.195
gen-1000-3-foobar.log,276,release,6578 ± 103,6450,6692,17,192056,508,13.243
gen-1000-3-foobar.log,277,release,6586 ± 57,6524,6649,8,193032,976,13.198
gen-1000-3-foobar.log,278,release,6581 ± 49,6531,6632,-5,193496,464,13.098
gen-1000-3-foobar.log,279,release,6712 ± 117,6559,6841,131,193944,448,13.474
gen-1000-3-foobar.log,280,release,6763 ± 66,6669,6847,51,194664,720,13.643
