#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.UTF-32LE.log,39,release,736 ± 13,720,751,15,31732,800,1.485
gen-1000-3-foobar.UTF-32LE.log,40,release,750 ± 3,745,754,14,31968,236,1.522
gen-1000-3-foobar.UTF-32LE.log,41,release,776 ± 1,774,778,26,32404,436,1.558
gen-1000-3-foobar.UTF-32LE.log,42,release,800 ± 3,795,802,24,32948,544,1.592
gen-1000-3-foobar.UTF-32LE.log,43,release,824 ± 3,820,827,24,33984,1036,1.640
gen-1000-3-foobar.UTF-32LE.log,44,release,847 ± 4,842,852,23,33988,4,1.676
gen-1000-3-foobar.UTF-32LE.log,45,release,869 ± 3,865,875,22,34732,744,1.719
gen-1000-3-foobar.UTF-32LE.log,46,release,887 ± 2,883,889,18,34928,196,1.752
gen-1000-3-foobar.UTF-32LE.log,47,release,891 ± 11,882,911,4,35468,540,1.806
gen-1000-3-foobar.UTF-32LE.log,48,release,918 ± 4,913,922,27,36284,816,1.851
gen-1000-3-foobar.UTF-32LE.log,49,release,944 ± 4,938,949,26,36932,648,1.879
gen-1000-3-foobar.UTF-32LE.log,50,release,999 ± 52,967,1091,55,37388,456,2.003
gen-1000-3-foobar.UTF-32LE.log,51,release,1016 ± 30,998,1071,17,37528,140,2.020
gen-1000-3-foobar.UTF-32LE.log,52,release,1018 ± 3,1014,1022,2,38348,820,2.010
gen-1000-3-foobar.UTF-32LE.log,53,release,1030 ± 14,1008,1043,12,38984,636,2.051
gen-1000-3-foobar.UTF-32LE.log,54,release,1042 ± 6,1031,1048,12,39240,256,2.097
gen-1000-3-foobar.UTF-32LE.log,55,release,1078 ± 9,1066,1091,36,39712,472,2.151
gen-1000-3-foobar.UTF-32LE.log,56,release,1104 ± 5,1097,1111,26,40300,588,2.190
gen-1000-3-foobar.UTF-32LE.log,57,release,1136 ± 5,1130,1143,32,41000,700,2.252
gen-1000-3-foobar.UTF-32LE.log,58,release,1192 ± 42,1152,1265,56,41400,400,2.387
gen-1000-3-foobar.UTF-32LE.log,59,release,1154 ± 19,1132,1176,-38,41840,440,2.312
gen-1000-3-foobar.UTF-32LE.log,60,release,1193 ± 23,1170,1232,39,42428,588,2.383
gen-1000-3-foobar.UTF-32LE.log,61,release,1215 ± 9,1205,1229,22,43016,588,2.404
gen-1000-3-foobar.UTF-32LE.log,62,release,1266 ± 8,1255,1279,51,43768,752,2.438
gen-1000-3-foobar.UTF-32LE.log,63,release,1280 ± 5,1273,1287,14,44264,496,2.457
gen-1000-3-foobar.UTF-32LE.log,64,release,1283 ± 20,1256,1306,3,44736,472,2.507
gen-1000-3-foobar.UTF-32LE.log,65,release,1303 ± 10,1293,1320,20,45352,616,2.567
gen-1000-3-foobar.UTF-32LE.log,66,release,1358 ± 25,1336,1391,55,45720,368,2.657
gen-1000-3-foobar.UTF-32LE.log,67,release,1456 ± 20,1434,1486,98,46528,808,2.900
gen-1000-3-foobar.UTF-32LE.log,68,release,1484 ± 30,1449,1529,28,46912,384,2.959
gen-1000-3-foobar.UTF-32LE.log,69,release,1474 ± 30,1437,1520,-10,47172,260,3.001
gen-1000-3-foobar.UTF-32LE.log,70,release,1497 ± 46,1433,1563,23,48168,996,3.010
gen-1000-3-foobar.UTF-32LE.log,71,release,1503 ± 64,1460,1616,6,48524,356,2.978
gen-1000-3-foobar.UTF-32LE.log,72,release,1496 ± 13,1478,1511,-7,48864,340,2.902
gen-1000-3-foobar.UTF-32LE.log,73,release,1503 ± 20,1472,1524,7,49352,488,2.962
gen-1000-3-foobar.UTF-32LE.log,74,release,1567 ± 62,1520,1668,64,49880,528,3.131
gen-1000-3-foobar.UTF-32LE.log,75,release,1579 ± 43,1543,1648,12,50308,428,3.096
gen-1000-3-foobar.UTF-32LE.log,76,release,1581 ± 12,1564,1598,2,51132,824,3.059
gen-1000-3-foobar.UTF-32LE.log,77,release,1630 ± 60,1569,1710,49,51600,468,3.246
gen-1000-3-foobar.UTF-32LE.log,78,release,1617 ± 19,1596,1645,-13,52096,496,3.154
gen-1000-3-foobar.UTF-32LE.log,79,release,1656 ± 23,1633,1693,39,52648,552,3.198
gen-1000-3-foobar.UTF-32LE.log,80,release,1702 ± 49,1671,1789,46,53048,400,3.279
gen-1000-3-foobar.UTF-32LE.log,81,release,1684 ± 12,1667,1696,-18,53992,944,3.265
gen-1000-3-foobar.UTF-32LE.log,82,release,1727 ± 21,1700,1752,43,54192,200,3.355
gen-1000-3-foobar.UTF-32LE.log,83,release,1829 ± 81,1749,1924,102,54604,412,3.583
gen-1000-3-foobar.UTF-32LE.log,84,release,1814 ± 33,1777,1867,-15,55524,920,3.507
gen-1000-3-foobar.UTF-32LE.log,85,release,1806 ± 17,1791,1833,-8,55812,288,3.485
gen-1000-3-foobar.UTF-32LE.log,86,release,1808 ± 50,1737,1856,2,55968,156,3.601
gen-1000-3-foobar.UTF-32LE.log,87,release,1853 ± 16,1835,1877,45,56776,808,3.620
gen-1000-3-foobar.UTF-32LE.log,88,release,1896 ± 19,1873,1914,43,57428,652,3.605
gen-1000-3-foobar.UTF-32LE.log,89,release,1918 ± 14,1900,1937,22,58020,592,3.635
gen-1000-3-foobar.UTF-32LE.log,90,release,1927 ± 30,1902,1977,9,58412,392,3.715
gen-1000-3-foobar.UTF-32LE.log,91,release,1976 ± 8,1962,1983,49,59012,600,3.835
gen-1000-3-foobar.UTF-32LE.log,92,release,2001 ± 12,1991,2021,25,59448,436,3.840
gen-1000-3-foobar.UTF-32LE.log,93,release,1999 ± 36,1952,2034,-2,59892,444,3.883
gen-1000-3-foobar.UTF-32LE.log,94,release,2042 ± 13,2025,2057,43,60420,528,3.909
gen-1000-3-foobar.UTF-32LE.log,95,release,2060 ± 10,2046,2074,18,61020,600,3.885
gen-1000-3-foobar.UTF-32LE.log,96,release,2087 ± 34,2052,2141,27,61412,392,4.020
gen-1000-3-foobar.UTF-32LE.log,97,release,2124 ± 20,2106,2158,37,62120,708,4.084
gen-1000-3-foobar.UTF-32LE.log,98,release,2157 ± 5,2151,2164,33,62672,552,4.049
gen-1000-3-foobar.UTF-32LE.log,99,release,2163 ± 16,2135,2176,6,63088,416,4.163
gen-1000-3-foobar.UTF-32LE.log,100,release,2204 ± 19,2175,2228,41,63704,616,4.232
