#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.UTF-16LE.log,90,release,1923 ± 6,1913,1929,-7,65108,432,3.664
gen-1000-3-foobar.UTF-16LE.log,91,release,1977 ± 6,1969,1985,54,65808,700,3.691
gen-1000-3-foobar.UTF-16LE.log,92,release,2012 ± 11,1997,2021,35,66548,740,3.746
gen-1000-3-foobar.UTF-16LE.log,93,release,2014 ± 25,1986,2051,2,67172,624,3.803
gen-1000-3-foobar.UTF-16LE.log,94,release,2049 ± 10,2030,2057,35,67856,684,3.832
gen-1000-3-foobar.UTF-16LE.log,95,release,2089 ± 14,2073,2108,40,68396,540,3.887
gen-1000-3-foobar.UTF-16LE.log,96,release,2091 ± 21,2067,2122,2,69056,660,3.941
gen-1000-3-foobar.UTF-16LE.log,97,release,2144 ± 20,2122,2167,53,69444,388,3.990
gen-1000-3-foobar.UTF-16LE.log,98,release,2158 ± 6,2149,2164,14,70252,808,4.020
gen-1000-3-foobar.UTF-16LE.log,99,release,2170 ± 19,2150,2199,12,70888,636,4.091
gen-1000-3-foobar.UTF-16LE.log,100,release,2207 ± 14,2184,2224,37,71424,536,4.109
gen-1000-3-foobar.UTF-16LE.log,101,release,2250 ± 8,2236,2257,43,71904,480,4.167
gen-1000-3-foobar.UTF-16LE.log,102,release,2251 ± 27,2226,2298,1,72504,600,4.232
gen-1000-3-foobar.UTF-16LE.log,103,release,2308 ± 14,2292,2324,57,72924,420,4.272
gen-1000-3-foobar.UTF-16LE.log,104,release,2335 ± 9,2319,2345,27,73804,880,4.323
gen-1000-3-foobar.UTF-16LE.log,105,release,2337 ± 21,2303,2360,2,74208,404,4.384
gen-1000-3-foobar.UTF-16LE.log,106,release,2397 ± 10,2387,2413,60,74972,764,4.422
gen-1000-3-foobar.UTF-16LE.log,107,release,2401 ± 30,2355,2428,4,75596,624,4.470
gen-1000-3-foobar.UTF-16LE.log,108,release,2435 ± 19,2410,2459,34,76124,528,4.527
gen-1000-3-foobar.UTF-16LE.log,109,release,2486 ± 21,2470,2523,51,77032,908,4.591
gen-1000-3-foobar.UTF-16LE.log,110,release,2472 ± 20,2446,2502,-14,77488,456,4.625
gen-1000-3-foobar.UTF-16LE.log,111,release,2538 ± 16,2525,2564,66,77784,296,4.690
gen-1000-3-foobar.UTF-16LE.log,112,release,2552 ± 31,2500,2583,14,78604,820,4.704
gen-1000-3-foobar.UTF-16LE.log,113,release,2573 ± 11,2554,2586,21,79092,488,4.773
gen-1000-3-foobar.UTF-16LE.log,114,release,2621 ± 12,2605,2639,48,79688,596,4.817
gen-1000-3-foobar.UTF-16LE.log,115,release,2616 ± 21,2596,2652,-5,80636,948,4.870
gen-1000-3-foobar.UTF-16LE.log,116,release,2658 ± 14,2643,2679,42,80916,280,4.892
gen-1000-3-foobar.UTF-16LE.log,117,release,2688 ± 31,2650,2717,30,81596,680,4.957
gen-1000-3-foobar.UTF-16LE.log,118,release,2719 ± 9,2702,2728,31,82036,440,5.020
gen-1000-3-foobar.UTF-16LE.log,119,release,2748 ± 8,2733,2756,29,83044,1008,5.041
gen-1000-3-foobar.UTF-16LE.log,120,release,2759 ± 15,2739,2781,11,83468,424,5.121
gen-1000-3-foobar.UTF-16LE.log,121,release,2820 ± 15,2803,2842,61,84016,548,5.148
gen-1000-3-foobar.UTF-16LE.log,122,release,2822 ± 22,2791,2853,2,84624,608,5.226
gen-1000-3-foobar.UTF-16LE.log,123,release,2887 ± 6,2877,2892,65,85540,916,5.279
gen-1000-3-foobar.UTF-16LE.log,124,release,2890 ± 36,2850,2926,3,86188,648,5.325
gen-1000-3-foobar.UTF-16LE.log,125,release,2919 ± 14,2902,2941,29,86512,324,5.352
gen-1000-3-foobar.UTF-16LE.log,126,release,2974 ± 27,2931,3005,55,86916,404,5.412
gen-1000-3-foobar.UTF-16LE.log,127,release,2991 ± 14,2977,3011,17,87768,852,5.460
gen-1000-3-foobar.UTF-16LE.log,128,release,3042 ± 28,2998,3074,51,88176,408,5.507
gen-1000-3-foobar.UTF-16LE.log,129,release,3046 ± 21,3023,3078,4,88872,696,5.553
gen-1000-3-foobar.UTF-16LE.log,130,release,3097 ± 16,3078,3117,51,89484,612,5.601
gen-1000-3-foobar.UTF-16LE.log,131,release,3100 ± 25,3064,3133,3,90096,612,5.675
gen-1000-3-foobar.UTF-16LE.log,132,release,3156 ± 10,3144,3173,56,90336,240,5.696
gen-1000-3-foobar.UTF-16LE.log,133,release,3149 ± 19,3124,3170,-7,91468,1132,5.763
gen-1000-3-foobar.UTF-16LE.log,134,release,3208 ± 27,3168,3240,59,91736,268,5.818
gen-1000-3-foobar.UTF-16LE.log,135,release,3189 ± 11,3179,3207,-19,92460,724,5.856
gen-1000-3-foobar.UTF-16LE.log,136,release,3258 ± 15,3239,3272,69,93428,968,5.888
gen-1000-3-foobar.UTF-16LE.log,137,release,3239 ± 30,3206,3273,-19,93724,296,5.933
gen-1000-3-foobar.UTF-16LE.log,138,release,3298 ± 13,3281,3316,59,94060,336,5.963
gen-1000-3-foobar.UTF-16LE.log,139,release,3295 ± 25,3255,3320,-3,94676,616,6.052
gen-1000-3-foobar.UTF-16LE.log,140,release,3360 ± 17,3339,3384,65,95116,440,6.080
gen-1000-3-foobar.UTF-16LE.log,141,release,3369 ± 49,3315,3449,9,96076,960,6.184
gen-1000-3-foobar.UTF-16LE.log,142,release,3398 ± 30,3344,3419,29,96528,452,6.182
gen-1000-3-foobar.UTF-16LE.log,143,release,3414 ± 17,3391,3433,16,97436,908,6.225
gen-1000-3-foobar.UTF-16LE.log,144,release,3464 ± 24,3421,3483,50,97820,384,6.324
gen-1000-3-foobar.UTF-16LE.log,145,release,3490 ± 24,3457,3522,26,98496,676,6.350
