#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
Xorg.0.log,240,release,803 ± 7,794,816,0,136192,256,1.776
Xorg.0.log,241,release,806 ± 10,794,820,3,136960,768,1.787
Xorg.0.log,242,release,804 ± 8,790,812,-2,137344,384,1.794
Xorg.0.log,243,release,806 ± 6,799,813,2,137984,640,1.808
Xorg.0.log,244,release,819 ± 14,798,837,13,138112,128,1.818
Xorg.0.log,245,release,820 ± 12,806,841,1,138624,512,1.824
Xorg.0.log,246,release,819 ± 16,796,842,-1,138624,0,1.829
Xorg.0.log,247,release,838 ± 8,832,849,19,138624,0,1.839
Xorg.0.log,248,release,839 ± 7,831,851,1,138624,0,1.851
Xorg.0.log,249,release,834 ± 14,811,849,-5,139776,1152,1.855
Xorg.0.log,250,release,835 ± 11,823,853,1,140160,384,1.860
Xorg.0.log,251,release,847 ± 13,834,868,12,140544,384,1.889
Xorg.0.log,252,release,882 ± 16,866,908,35,141568,1024,1.892
Xorg.0.log,253,release,875 ± 10,864,889,-7,141440,-128,1.903
Xorg.0.log,254,release,885 ± 11,870,897,10,142080,640,1.898
Xorg.0.log,255,release,886 ± 15,863,905,1,143104,1024,1.916
Xorg.0.log,256,release,887 ± 21,854,910,1,143232,128,1.921
Xorg.0.log,257,release,899 ± 13,880,911,12,144128,896,1.930
Xorg.0.log,258,release,908 ± 18,894,938,9,143744,-384,1.939
Xorg.0.log,259,release,908 ± 21,878,939,0,145024,1280,1.941
Xorg.0.log,260,release,904 ± 17,889,923,-4,145664,640,1.953
Xorg.0.log,261,release,915 ± 13,896,932,11,145664,0,1.973
Xorg.0.log,262,release,919 ± 14,903,935,4,146176,512,1.972
Xorg.0.log,263,release,906 ± 13,892,921,-13,146944,768,1.992
Xorg.0.log,264,release,923 ± 10,907,935,17,146944,0,1.991
Xorg.0.log,265,release,928 ± 9,916,941,5,147200,256,2.005
Xorg.0.log,266,release,938 ± 11,927,953,10,147328,128,2.011
Xorg.0.log,267,release,940 ± 8,933,954,2,147712,384,2.044
Xorg.0.log,268,release,945 ± 18,921,968,5,148736,1024,2.058
Xorg.0.log,269,release,940 ± 12,925,957,-5,149120,384,2.056
Xorg.0.log,270,release,944 ± 18,921,971,4,149632,512,2.040
Xorg.0.log,271,release,948 ± 21,923,980,4,149888,256,2.050
Xorg.0.log,272,release,956 ± 14,936,973,8,150528,640,2.071
Xorg.0.log,273,release,964 ± 5,957,972,8,151296,768,2.070
Xorg.0.log,274,release,978 ± 10,964,993,14,151296,0,2.095
Xorg.0.log,275,release,972 ± 11,955,987,-6,151680,384,2.092
Xorg.0.log,276,release,969 ± 11,954,982,-3,152064,384,2.102
Xorg.0.log,277,release,984 ± 21,960,1018,15,152960,896,2.181
Xorg.0.log,278,release,984 ± 7,978,995,0,153344,384,2.116
Xorg.0.log,279,release,988 ± 8,980,998,4,153856,512,2.126
Xorg.0.log,280,release,988 ± 9,974,1002,0,153984,128,2.131
Xorg.0.log,281,release,1004 ± 19,975,1020,16,154496,512,2.178
Xorg.0.log,282,release,1002 ± 10,989,1012,-2,155776,1280,2.162
Xorg.0.log,283,release,991 ± 12,977,1010,-11,155648,-128,2.158
Xorg.0.log,284,release,1015 ± 7,1004,1024,24,156416,768,2.170
Xorg.0.log,285,release,1011 ± 9,1002,1021,-4,156288,-128,2.169
Xorg.0.log,286,release,1017 ± 9,1006,1031,6,157184,896,2.186
Xorg.0.log,287,release,1022 ± 29,993,1071,5,157568,384,2.202
Xorg.0.log,288,release,1034 ± 17,1013,1058,12,157952,384,2.225
Xorg.0.log,289,release,1036 ± 14,1013,1048,2,157824,-128,2.227
Xorg.0.log,290,release,1043 ± 21,1021,1069,7,158592,768,2.243
Xorg.0.log,291,release,1060 ± 4,1053,1064,17,159232,640,2.255
Xorg.0.log,292,release,1081 ± 29,1058,1131,21,158976,-256,2.302
Xorg.0.log,293,release,1047 ± 10,1030,1056,-34,159488,512,2.287
Xorg.0.log,294,release,1061 ± 11,1048,1074,14,160000,512,2.284
Xorg.0.log,295,release,1063 ± 8,1057,1077,2,160896,896,2.290
Xorg.0.log,296,release,1076 ± 9,1067,1088,13,161536,640,2.298
Xorg.0.log,297,release,1088 ± 16,1071,1107,12,161408,-128,2.335
Xorg.0.log,298,release,1070 ± 8,1062,1082,-18,161792,384,2.318
Xorg.0.log,299,release,1091 ± 18,1076,1122,21,162304,512,2.335
Xorg.0.log,300,release,1090 ± 8,1081,1103,-1,162688,384,2.356
